"","alpha_0","alpha_1","alpha_2","mu_1","mu_2","sigma_1","sigma_2"
"40",0.0281244251343893,0.915591772140837,1.09614939822629,1.00014638621852,1.00047666360991,0.426127963376776,0.570692396212201
"41",0.0282207866473318,0.915127139449717,1.09700349313857,1.00014638621852,1.00047666360991,0.425755312223101,0.571584866522238
"42",0.0283120717996803,0.915640565837055,1.0966391700648,1.00014638621852,1.00047666360991,0.42630101667001,0.571244702007006
"43",0.0283832230529489,0.915150890927072,1.09740793332821,1.00014638621852,1.00047666360991,0.425887659059016,0.572043911619755
"44",0.0282314470543961,0.915532860070095,1.09662395392477,1.00014638621852,1.00047666360991,0.426144889784589,0.571203808529377
"45",0.0282565195777094,0.915628873769921,1.09659153277923,1.00014638621852,1.00047666360991,0.426252371707695,0.571178626121564
"46",0.0283272787386069,0.915038488889776,1.09751607858195,1.00014638621852,1.00047666360991,0.425743862451388,0.572134852064635
"47",0.0282722957650703,0.915068564533503,1.09707937235723,1.00014638621852,1.00047666360991,0.425734994756519,0.571678698886005
"48",0.0282959119489749,0.915114541220312,1.09701408657165,1.00014638621852,1.00047666360991,0.425794308478778,0.571620670364265
"49",0.0283006570096207,0.915047790772241,1.09755431356115,1.00014638621852,1.00047666360991,0.425734598989995,0.572164170245324
"50",0.0282346772147753,0.915077914204731,1.09719424744313,1.00014638621852,1.00047666360991,0.42571832676121,0.571781110007988
"51",0.0282080995224021,0.915090925161244,1.09685515001795,1.00014638621852,1.00047666360991,0.425712609637586,0.571432473225976
"52",0.0282497544060346,0.915534680495309,1.09660115840653,1.00014638621852,1.00047666360991,0.426159005613857,0.571187061290742
"53",0.0282542149108525,0.915120264463946,1.0970022091837,1.00014638621852,1.00047666360991,0.425771468474659,0.57159480502669
"54",0.0281970205346413,0.914993351085912,1.09724029246945,1.00014638621852,1.00047666360991,0.425613158957273,0.571815612858984
"55",0.028279133012843,0.914993705574619,1.09750967872477,1.00014638621852,1.00047666360991,0.42566907156065,0.572112873127059
"56",0.0281796483478334,0.914986609725212,1.09724417922723,1.00014638621852,1.00047666360991,0.425595046627906,0.57181378509315
"57",0.0281042470793184,0.915042860948115,1.09691022582903,1.00014638621852,1.00047666360991,0.425597012740033,0.571453533859905
"58",0.0281093378984127,0.915829507054939,1.09593293519055,1.00014638621852,1.00047666360991,0.426341849330511,0.570468069474908
"59",0.0283035672399617,0.916262283991848,1.09601641967696,1.00014638621852,1.00047666360991,0.426881491247989,0.570611437308145
"60",0.0280558888359754,0.916233705202384,1.09527005892539,1.00014638621852,1.00047666360991,0.426686776648234,0.569782496037831
"61",0.0283440731491592,0.915450424358469,1.09681211939006,1.00014638621852,1.00047666360991,0.42614345962986,0.571430688574726
"62",0.0282432055976234,0.915787371639585,1.09619591461868,1.00014638621852,1.00047666360991,0.426392786267861,0.57077632856825
"63",0.0283497573274192,0.915123164636289,1.09725208309515,1.00014638621852,1.00047666360991,0.42583888059977,0.571876927182602
"64",0.028271058559836,0.915136426877506,1.09690498476666,1.00014638621852,1.00047666360991,0.425798107506864,0.571502866685967
"65",0.0281707183614353,0.915761524919684,1.09611137775466,1.00014638621852,1.00047666360991,0.426319327185289,0.570667862673822
"66",0.0281213272741787,0.915430317918834,1.09627744619308,1.00014638621852,1.00047666360991,0.425973693771717,0.570821339618318
"67",0.0283286374080818,0.915049332502395,1.09738786290906,1.00014638621852,1.00047666360991,0.425755005608807,0.572006730462692
"68",0.0281034041470035,0.915995837293394,1.09557304543126,1.00014638621852,1.00047666360991,0.42649466014332,0.570104081900472
"69",0.028294027029748,0.915671699951432,1.09651734048432,1.00014638621852,1.00047666360991,0.426318149643524,0.571116350966618
"70",0.0282129494657432,0.91511591546199,1.0969879907423,1.00014638621852,1.00047666360991,0.425739431440445,0.571566851833023
"71",0.0282877166646265,0.916062995300273,1.09608413815897,1.00014638621852,1.00047666360991,0.426682813226391,0.570676173946606
"72",0.028157570938236,0.915014874657185,1.09715023360928,1.00014638621852,1.00047666360991,0.425606733570252,0.571712005070331
"73",0.0283112151723481,0.915136221615728,1.09744670267169,1.00014638621852,1.00047666360991,0.425825074293194,0.572058891096394
"74",0.0282013310727374,0.915077362346346,1.09700260833245,1.00014638621852,1.00047666360991,0.425695240272661,0.571578047278661
"75",0.0282452417484882,0.91559503033384,1.09649175460874,1.00014638621852,1.00047666360991,0.426212838450383,0.571075339278325
"76",0.0283060410330556,0.915123205200656,1.09753744515117,1.00014638621852,1.00047666360991,0.425809300951001,0.572148221996583
"77",0.0283074157696462,0.916212163853215,1.09609642804022,1.00014638621852,1.00047666360991,0.426836826611139,0.570693367630875
"78",0.028276137369029,0.915771375425685,1.09634310750487,1.00014638621852,1.00047666360991,0.426400004760987,0.570934831220408
"79",0.0281115208426688,0.915100905643969,1.09678874920524,1.00014638621852,1.00047666360991,0.425656629048078,0.5713336658685
"80",0.0282614206693727,0.915455731401034,1.09699029637176,1.00014638621852,1.00047666360991,0.426092474765646,0.571581529996474
"81",0.0282698232060941,0.916081906228295,1.09607446329429,1.00014638621852,1.00047666360991,0.426688523228816,0.57066032536349
"82",0.0281090950467524,0.916250077298238,1.09541157425796,1.00014638621852,1.00047666360991,0.426738252960724,0.569941587342143
"83",0.0282336959472969,0.915067065995831,1.09739372743758,1.00014638621852,1.00047666360991,0.4257074302539,0.571980727039448
"84",0.0281106964191427,0.91559426215419,1.09630956127537,1.00014638621852,1.00047666360991,0.426121003979452,0.570848130666187
"85",0.0282375160635695,0.915718181200443,1.0964955922756,1.00014638621852,1.00047666360991,0.426323690188559,0.571075236593061
"86",0.028332133183658,0.916197467316029,1.09607494717804,1.00014638621852,1.00047666360991,0.426839715604942,0.570680249705501
"87",0.02836234762239,0.915091594481574,1.09744132529693,1.00014638621852,1.00047666360991,0.425817648309572,0.572071065713275
"88",0.0282436588976817,0.915520768845809,1.09655863489724,1.00014638621852,1.00047666360991,0.426141767718905,0.571142606192792
"89",0.0282287517245393,0.915076336487484,1.09692459241122,1.00014638621852,1.00047666360991,0.425712843488548,0.571509068034401
"90",0.0281942290646853,0.915072137498939,1.09719322260277,1.00014638621852,1.00047666360991,0.425685498517201,0.571766654813118
"91",0.0282129951545864,0.915612069498998,1.09617692343499,1.00014638621852,1.00047666360991,0.426207076984508,0.570749211482746
"92",0.0283475580160709,0.9156404956438,1.09644890363754,1.00014638621852,1.00047666360991,0.426324997626281,0.571066001402057
"93",0.0280869593861844,0.915034520123109,1.09695123696088,1.00014638621852,1.00047666360991,0.425577449144745,0.571488931900519
"94",0.0282808946618438,0.915045670260789,1.09751621028902,1.00014638621852,1.00047666360991,0.425719222520708,0.572119423302279
"95",0.0283118914970397,0.915840243424255,1.09652678502508,1.00014638621852,1.00047666360991,0.426489139575447,0.571129875315461
"96",0.0282458226333511,0.915035225332114,1.09728961657912,1.00014638621852,1.00047666360991,0.425685647638733,0.57188083590915
"97",0.0282180260069373,0.915130696288604,1.09662698502781,1.00014638621852,1.00047666360991,0.425756815524458,0.571206854397779
"98",0.0282614827910479,0.915589825568268,1.09685918632076,1.00014638621852,1.00047666360991,0.42621891162127,0.571448744862497
"99",0.0282663754202223,0.915830104090621,1.0961110459838,1.00014638621852,1.00047666360991,0.426448771376835,0.570698603906662
"100",0.0281845145697721,0.915579124198382,1.09637697619645,1.00014638621852,1.00047666360991,0.426156724130906,0.570940372811645
"101",0.0281779380526014,0.91506510135831,1.09680751182377,1.00014638621852,1.00047666360991,0.425667861364911,0.57137499753162
