alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
0.9240103737160337,0.40585492236322496,1.6594186495973127,0.001116378810097407,0.0004301415463325853,0.894174225015922,0.4724226971456566
0.8725098037849455,0.3464098872056534,1.1349254602863958,0.0028398044984638826,0.00027007652020649697,0.922568009171126,0.4316187724679141
0.9416607487143996,0.29953753380881976,1.349696409895482,0.0021305900567343272,0.0004276133032766749,0.8204599050599201,0.41990846696164325
0.9783456509813572,0.4313888854780444,1.801198082983934,0.0043342088031399495,0.0007151981088419079,1.1941292392461924,0.6362126557839368
0.8305065501195623,0.3796886596661634,2.677441122151755,0.003181379505116322,0.00023450250563572528,0.8396517462914467,0.7796164139119955
0.9835702764353723,0.4561731414225507,1.4319317869470674,0.0012634010942431662,0.00019787277989735674,1.255832346884677,0.5394592572773846
0.891157504568053,0.3595005131530293,1.2190342078791214,0.0010869546303080568,0.0005434773151540284,0.9906595240659108,0.46022480060900367
0.8931206864927071,0.768729172342996,1.0131902459748379,0.0014377479705676155,0.0002712443932344488,1.4487030551411957,0.42806784924087976
1.2443719349021998,0.3111718797692514,2.421293195905539,0.003716840985821479,0.00034154275762898756,1.3034935099647216,0.8633096948440148
0.8791499322131393,0.2674993275852824,1.5322198880214093,0.0032592643047366643,0.0005835216554099798,0.873574862469056,0.4875454162714123
1.0020332138714012,0.3555934010020792,2.3700807638075894,0.0011106714653843497,0.0005553357326921748,1.0428385860033895,0.7313162951684066
0.8212602707063587,0.3354121707296866,1.1475594365711521,0.0032872752889765433,5.295670437044375e-05,0.830066142824287,0.377778503525955
0.874648864523522,0.35071178297778965,1.8338579957163195,0.00038995474764869087,0.00019497737382434543,0.921934796928643,0.5547745700233288
1.118494323256057,0.29643724731826737,1.6957120257311697,0.0006174476957327979,0.0001670851437344245,1.062379434455983,0.596181818559644
1.0173776139734143,0.32180355823091955,1.868633429765102,0.0027370500909691398,3.686334193742091e-05,1.0425675266590824,0.6328139145678691
1.045893629318757,0.20875348071679353,1.1987153152252579,3.523906918867503e-05,0.00023250869325219803,0.913359742408345,0.4662773977447448
1.0758767272013516,0.34141912190592527,1.945651874426553,0.0004561690938962304,0.0002280845469481152,1.070507969258063,0.6288882721748646
0.8959078485358909,0.3405333106170841,1.1146166444046708,0.0005126815482208169,0.00022698144438193513,0.9995652752733891,0.43009178779690216
0.9903787885501965,0.3882849385149398,1.3891923214647601,0.00012626387494685254,6.313193747342627e-05,1.0009311137983206,0.509685866079066
0.9613117179899588,0.36497039300665485,2.1144501353056833,0.00014664559051702497,0.00013067207962913496,1.122588237962102,0.6766311277434328
0.6927051266696715,0.8250185838895437,1.1096599105139113,0.0010555816395529938,0.0005277908197764969,1.2217105130191794,0.3562550549288055
1.0017077657620288,0.23754104343150595,1.3032610194900407,0.0007322285400392925,0.00036611427001964625,0.9500469958468754,0.4691045653283808
0.9798800095579288,0.4745065774932815,1.492255496030738,0.002843583352484691,0.0002905553913130632,1.1742606735781886,0.566734783084409
0.850580696297398,0.27875200633243313,1.2433819468250453,0.0009640056864086421,0.0004820028432043211,0.8288168281833277,0.4210077102036314
0.905260496627839,0.3755900408815325,1.4675284419860752,0.0016211106863526226,0.0008704497727799465,1.0448657376120025,0.4886638471334935
0.8712534332625975,0.3711561017908316,1.4619594034091687,0.0010618804456614672,0.0005309402228307336,0.9002436983247197,0.4242792820058603
0.9513619521105686,0.23255681732894073,1.1918229430241445,0.0019715451699113817,0.0005122754939984597,0.9420911284868584,0.4247031974373685
0.829002009928711,0.5288411278431671,1.268459100589761,0.000332234705748391,0.00012058115023205751,1.1763120880279765,0.4499009389938858
0.8830968570288433,0.24063512120329283,1.6828447098832147,0.00026126997032349664,0.00013063498516174832,0.9652420082543023,0.5958816874242542
1.0977393227994938,0.5696941912323452,1.653214249185755,0.0001139447729516796,0.00016073450816245227,1.398669463513554,0.5770993108501036
0.9032626605771196,0.5770248963422783,1.278177062504221,0.006292236574791277,0.0008649297542530077,1.1108607029143196,0.4168875283246766
0.9237544615821501,0.23819697597460482,1.3740399216825319,0.0001079215324693017,0.0002445747898721651,0.8922901295058215,0.47642905834072424
0.9464740638911231,0.49743377344319795,1.3532978113883667,4.655552565835386e-05,2.327776282917693e-05,1.1740224895085412,0.4523949673159076
1.0055125579175277,0.2892707826626944,2.2985317561520993,0.0007476554625867049,0.00037382773129335245,1.0496515080619542,0.7733020259871526
1.0720604872246116,0.40878666876582775,1.672722401709623,0.0007216519428123735,0.0003608259714061868,1.175990615819902,0.5910648923662328
1.0197906172045772,0.2552148138785841,1.6494144242895845,0.0011695751669846821,0.0005847875834923411,0.9538730328826086,0.5507056428051734
1.0339674847849452,0.3016408670090906,1.57220956128128,0.0009512137820251176,0.0004756068910125588,1.0072000733566508,0.5478143887430549
0.8249116462386525,0.3109572046984698,1.1886877378184901,0.00023872823293680234,4.686205173809466e-05,0.8153364700148495,0.40328726475771004
0.9542656094343783,0.3057533909129662,1.351695259459709,0.0019481576752542473,0.0009740788376271237,0.839003646573632,0.4550833358530988
1.1326410976894894,0.22292855475778608,2.1423502704617965,0.0012419606037559205,0.0005440292947115344,1.056299718659023,0.7006880828750014
0.6854970889058707,0.4735318549447068,1.0538524227315296,0.00030272650752527497,0.00015136325376263748,0.8790712967541049,0.33529396930681715
0.7236423923273118,0.37128515706719245,0.9423630477189855,0.0005088653704670154,0.0001374692341880035,0.760303740206472,0.2959038790139956
0.9427284634921967,0.3572616581447287,2.6719784505744557,0.0017864596592256365,0.0008932298296128183,1.080828998366217,0.8498981230541347
0.9190165095912631,0.3111440120859909,1.5301337188054778,0.0011162753039746232,0.0005581376519873116,0.9977063553795897,0.5189771995261929
0.8575544955560429,0.40044363032988506,3.3088828293380126,0.004356997351388836,0.0003603840824676352,0.9828941646497518,1.0862275384085311
0.9350361969707146,0.31851574809303723,1.8501008323741197,0.000542338892719707,0.0002711694463598535,0.9802421877351288,0.5921104764150097
0.8457218751632812,0.6177182454866508,1.011115125514252,0.0009117750501426158,0.0004558875250713079,1.0904594355225077,0.33199548337970797
0.7961979965443272,0.451512102563103,1.4046735808849942,0.0025066858777431644,8.015936900318543e-05,0.890767407208028,0.4737871766809668
0.934593793123155,0.40229462603998506,1.5389675983345164,0.0003062462618028672,0.0001531231309014336,1.0975713078923648,0.5206645155706131
0.84907803342498,0.5480690323883953,1.4359638310957403,0.0022669422822161334,0.0020272091530517677,1.2924445350871139,0.5183429265848359
