alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
0.6861123536853135,1.4333095672550764,0.8956248079728186,0.00016569585966781373,0.0005804957719037773,1.662166385499619,0.27680341525030716
0.6131288930879645,1.0446950551635397,2.6061935839020696,0.00036502393043797983,0.00013036568944213567,1.2007667454382474,0.6408453483486128
1.051565535962775,0.5867193573055962,2.100452627684042,0.00024622870929937865,0.0003169333179215972,1.0779793327487055,0.7586502526273177
0.7936792938613733,0.8810130812635968,1.4033297598684022,0.013344694444690707,0.0035537854679754677,0.9522739658615925,0.393060340434714
1.0194450754410995,1.2831837973808011,1.5874026469100344,0.0013626045699377974,0.0019274501249489928,1.963472324311053,0.5541716303852973
0.8842544683102637,0.7361211462857465,1.3248035027062313,5.40628915541852e-06,1.9308175555066143e-06,1.0524700785040932,0.4304294634326299
1.0666502143068284,1.7982844966038076,1.219191871461532,0.012916823454074588,0.001315633737866917,2.461861132766261,0.519271332499152
1.1668559987943041,2.68216575178152,2.6679804728511414,0.003034922900084025,0.0007250555149116433,3.1901603339373525,0.8775983948801799
1.2666074644104441,0.7874595163412812,1.6350695463512261,0.009443781066290579,0.0015178829838012886,1.6197960681588397,0.5914110357808329
0.5494671760652403,1.3434069504159296,3.3926265147524455,0.009770734528632419,0.0035913945755012833,1.4612420266810364,0.9470078851037332
0.6352780110888914,0.9319173423562706,1.83948718485512,0.0132489794376216,0.0009253928527939159,0.8963177723301667,0.53352735741017
0.8709514942838056,0.6084056954449221,1.0853386379047456,0.004104803115316935,0.0022235838718196455,0.9853649501372035,0.403906411164486
1.1575016721187932,7.383449180017881,1.7833108031121543,0.003784293402984362,0.0016996198417277286,8.299306207222923,0.7325138480823299
1.2083438297597728,0.5915822575920278,3.3240956359766756,0.00018438534879572366,0.0014670573424028222,1.4805337837485584,0.9096036751172143
1.0613916282602516,0.4856785188161105,2.6193368930430614,0.0022545897337644225,0.000921730834606338,0.9706017754542338,0.7373136903383984
0.5596699030703953,0.8040097445188171,1.3304570520866208,0.005123499078457705,0.0015611354897040464,0.7598418481542466,0.3480541385997186
0.7696623198672634,1.7032895274880588,1.4857968286899736,0.0028281674136233725,0.00021835450187823735,1.8257602562165611,0.4820713192966049
0.5747133809756666,1.1623607380775327,1.1043464697986425,0.015215681785025213,0.0009831121340192484,1.1787931835552674,0.28978687159768557
1.1088651527716042,1.7793679839997154,1.3078963981029266,0.0029201575017858247,0.0018183745127591244,2.2533129113697132,0.5141405548949457
0.7789255354026658,0.844983446702833,2.0153425907078155,0.00181068092419534,0.000646671758641193,1.1724571357289946,0.7553146659737143
0.7767415162417879,1.1993292187780507,0.9399340479616934,0.004429416324509638,0.002149116807458773,1.3943012281754827,0.34287743600079323
0.7659792232518766,1.6025696551904098,0.8357713237226466,0.0023572751837958703,0.0007145865514646133,1.8768552171954047,0.30341372576166653
0.8639804662655352,0.5710416714468591,2.0498370911127424,0.028722822817490497,0.000407798386336089,1.0323715303560856,0.687764585437362
1.004996733876795,2.0081434149171185,1.771996253304727,0.005440964055716746,0.0019432014484702664,2.2055038865890477,0.6122124136348227
0.7634434907610718,0.9109258480643643,0.8562822113636657,0.005834665433307373,0.002083809083324062,1.0339846426600123,0.2495959848281473
