alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
0.8688677826347289,0.31684946694510374,1.3148026667750923,9.372821261588449e-05,4.6864106307942244e-05,0.8996064429572135,0.44809557835706576
0.9171852237312678,0.4511180390414089,1.2168042388214184,0.00045825897472773214,0.0002790791038715934,1.053315080782953,0.4693445508230849
0.7566693536040537,0.49112999977590777,1.104752962266376,0.0007925379055848669,4.657662107154792e-05,0.97979033975399,0.339736412992862
0.8967897464402371,0.5220705127746765,1.1786130860362043,0.0008860333492575201,0.00017564629634958528,1.1017908074819478,0.39185788363385105
1.0062621226715054,0.2911855945065804,2.149196042378077,0.000763593265586282,0.0002599658198115806,0.9773960340583765,0.6933712225330808
0.960252234021002,0.4068164178501828,1.326244269637856,0.0001607905149678679,8.039525748393395e-05,1.1207190830529257,0.46924627594391427
1.0418001992720547,0.24232644118528512,1.3450503600254884,0.0006727760181326481,0.0005544783269386677,1.0194407565497727,0.5186374750613112
0.859481782012767,0.48851628099297556,1.3813413636852516,2.2789982435211797e-05,1.1394991217605899e-05,1.0507251275099863,0.4243222816799023
0.9939338396481475,0.4837446514674363,1.7504172935759135,0.00029166956381132536,0.00134651279600706,1.1886595076714013,0.6027084628435408
0.8237495217889453,0.5832563040710635,1.2726186744873387,9.463695328171262e-05,4.731847664085631e-05,1.1577055958483293,0.4062179905276823
0.8864251241326141,0.3806926325082141,1.2623891091941828,0.00011696021773466292,9.344729934157581e-05,1.0136955366437317,0.42681558462034536
0.7802674469608264,0.4129338548240419,1.3855618880286953,0.00022694174625548236,0.00011347087312774118,0.908539748080335,0.4150130034647265
1.0422426059112062,0.22714210038375143,1.4079678548084575,0.0008931561666731813,0.00044657808333659066,0.992523593440226,0.506507574871212
1.0320423962421614,0.3478060820661137,1.5553138078659572,0.0002720393770900831,0.0004702284177025007,1.0361580496165694,0.5241896585771996
1.0440681554189493,0.32271055889164896,1.8092190583126757,0.0010911374043844901,0.0003109881262753911,0.9937774606386791,0.6139730203174223
0.9872667062304463,0.19322670430816533,1.5556396201489537,0.0014969880538244773,0.00013706915877864656,0.8017241893717197,0.476589034710405
