alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
1.0358760545326828,0.3438387378924749,1.6028487006028052,0.0005733946838180071,1.7311065777736445e-05,1.1222393604774556,0.5533016540642578
0.9386633567887023,0.3997533285995276,1.3557875481926864,8.2868488151977e-05,3.0993380834010154e-06,1.0392184759113334,0.47050004240364596
0.9813651543245709,0.30781805725536826,1.3769313583142253,8.192094420378382e-05,5.5009594795984995e-06,1.0175341420241768,0.49031687275812036
1.0515297968308914,0.3063370072084301,1.565971653201901,0.00010317697636552658,4.75370880792525e-05,1.1075684145464408,0.5757246959639242
0.9690318412862956,0.3800884485515453,1.361621127207029,0.00011914271977930824,7.285343695451196e-05,1.0220021746786037,0.4656599816460246
0.9092974866031622,0.3416932353740834,1.2968075780264303,0.00020235433331716735,8.004946453976647e-05,0.9656121593948085,0.44561730508862313
1.0636024110246767,0.3079681530112316,1.5247476598714453,8.000063854662898e-05,5.846083750427056e-08,1.0470767706343123,0.5436864601098128
0.9060070949432922,0.36995040202212304,1.3640817228941462,6.477716023201019e-05,4.025530027040869e-05,0.9884984107841491,0.47294631997263364
1.010584683702821,0.3318383500509778,1.4122031441520984,3.584467104889022e-05,3.4910101291418805e-05,1.0394485648380538,0.5019354031171538
0.9332775012527068,0.3083132758570788,1.5131275939116915,0.0008891416147773779,9.084365354117274e-05,0.9354847211817503,0.5173869407983281
0.9820118577036739,0.28135817119252726,1.572646307150191,0.0001039291603970316,0.0001881184874885644,0.9516800259983218,0.5383778003494425
0.9835972265896363,0.3148890700806296,1.4585781592082765,0.00030285928004647467,0.00015142964002323733,0.9956967408789046,0.5195398966912212
0.9055784007287612,0.3239362776424588,1.22260385874718,2.1281683346030533e-05,8.166667875952882e-06,0.8999912988403537,0.4459117212146253
0.9184227390562086,0.4088629832574384,1.339829592120903,4.9106914900898246e-05,9.082478954902662e-05,1.0136763797477235,0.4587571569830042
