alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
1.7601991613301353,1.565732263541308,1.2934139239283737,1.0002407447960695,2.000300930995087,0.43141021910262783,0.44919840171184844
1.3754328808713494,1.0950905041152337,1.4189787047856361,1.0001080618150238,2.000017851959686,0.27294153734367194,0.35359079569274043
2.6792265658790413,1.364842006842019,2.285426744334942,1.000249238031231,2.0003115475390385,0.5708268110690143,0.8254812599243341
2.6690857654382287,3.2432154302522123,2.1481000236251404,1.000015973616066,2.000063246136908,0.898925835112854,0.8044425235044806
1.9490726188271679,1.8990694312082463,1.4030552587804543,1.0005868145609431,2.000100173140836,0.5451464074133185,0.5446342016873864
1.7075851701974505,2.218005591432299,1.3506094165549816,1.0002750737782247,2.00041231353425,0.5229106960753802,0.4571943239687241
1.733653880146162,2.1817365515937706,1.234645440651875,1.0008824600355848,2.000420394791312,0.47618756168805043,0.39493909841785385
1.5171148007892785,0.9039537036359031,1.3071330711487872,1.0000997124494708,2.0001246405618387,0.3023097633475822,0.4096075818094082
3.098782843960567,1.5803475438766306,4.882511155425051,1.000090177019023,2.0001127212737786,0.6509040164060341,1.3459680416093696
1.869414737378954,1.4485652336474744,1.122730827460656,1.0003511212832605,2.000438901604076,0.3775356078767675,0.39385296482848625
1.530871483928759,2.3366801547670315,1.3249261587749548,1.0000950691847559,2.0001188364809446,0.5448306248999997,0.42816906509003755
1.3309314472966727,0.8780781859749628,1.3431681890211766,1.0002667947758102,2.0003210505269933,0.24906235825189832,0.3702051507933348
1.9976635517942611,2.9632753366160007,1.3934610282315787,1.0003299913213672,2.0005005929257567,0.60466224600447,0.4495985180075424
2.1260755494747627,1.7090571091775706,7.043133587341627,1.0003953467509823,2.000494183438728,0.5035750760590629,1.542174115999125
1.691500135226109,0.8714103193579313,1.084653744596854,1.0002135758218114,2.000126092684752,0.29809456771948994,0.35739623187228164
1.5389810026343327,1.1053995408424353,1.8542453167679644,1.0005057404738957,2.0001528052705257,0.3092409612068201,0.48292405143808903
1.7004031173479284,1.38933544779506,0.8627116874219947,1.0000183033501269,2.0000228791876586,0.3517542482664478,0.3536636927675892
1.7681867718489648,0.9511221870004575,2.057048382690129,1.0001193906070625,2.000149238258828,0.34678718623767196,0.5680517629019952
1.5532556956348165,0.8780414006387652,1.5479335045665485,1.000655329740486,2.0007854736327353,0.28731796691191747,0.444484190454777
1.5556538636676174,2.399922158953541,1.103186148353209,1.000013927556401,2.000640473840691,0.4803993686835475,0.3525477214860771
2.2252040274857317,1.5779908075129487,1.528463111913433,1.000023416469223,2.000029270586529,0.5140524277939523,0.5662517466530824
