alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
1.9950161011225025,0.46417273920609686,0.4603737370613382,0.00011282437353106189,4.029441911823639e-05,1.4467719213651167,0.4935135532201379
2.004485210468452,0.45897673170423015,0.5049122197961795,7.103489812356755e-05,2.53696064727027e-05,1.4189483641824538,0.4955860160805937
2.181909605257662,0.48206614110744395,0.5179653667808684,0.0002282315895467235,8.151128198097268e-05,1.5575476638586057,0.5405501010117176
1.9546789729097382,0.388096798465012,0.570365154188036,4.364445978533027e-06,1.5587307066189382e-06,1.3555167545568083,0.5026944144883112
1.910892468317365,0.37545930937108546,0.42124724967284793,5.9601635621131514e-05,2.12862984361184e-05,1.2946925707200878,0.4570761065482866
2.138232394099434,0.40848417128726466,0.714460126355028,0.00021207355722001607,6.256188245890026e-05,1.5768032560175305,0.5950463040192103
2.03818787505047,0.4309833860492939,0.4592369645637021,1.1568069916512157e-05,4.131453541611485e-06,1.4506011468024356,0.502999865239063
1.9089510147349777,0.40840429918738136,0.5547472357228849,3.7798718367287876e-05,1.3499542274031384e-05,1.3165692839936942,0.4780498050976755
1.9156404588969558,0.46044321806502697,0.5442334773313814,8.433876804208039e-05,3.0120988586457287e-05,1.3867516344536592,0.47932588365645196
2.036225162925735,0.4194180017600643,0.4980197774728527,0.00016188208399570136,5.781502999846477e-05,1.495772557247362,0.5263631714361197
1.9385412923285164,0.43460832594764237,0.511616712653436,2.5432845179640395e-06,9.547585660873992e-05,1.385054134217684,0.48217448651946404
2.015044233755579,0.49147202761779946,0.49059946564288043,1.5305462218018207e-05,5.466236506435074e-06,1.5336081500303491,0.5189375681936219
1.880069795936448,0.48644328916236784,0.44727975534932357,7.851351862773192e-05,2.8040542367047117e-05,1.3702606588136195,0.45873160592130724
1.9024969976806563,0.38868111394887084,0.4555852824014937,0.0004323674809476596,7.847353578493976e-05,1.3120145380093586,0.4718292924618828
2.0872396908481012,0.4144267498257955,0.5997183208867176,0.00030419557455099163,0.0002584473604373416,1.5529482009225712,0.5470170854087057
1.9372521889070655,0.4580834407801136,0.3830714528041061,7.575714298191371e-06,3.702899568869267e-05,1.333515833869195,0.44816068123061903
1.9724591151486397,0.437436926297097,0.4978699607384179,1.2515304230253931e-05,4.469751510804976e-06,1.3651722662949144,0.4723551507477568
2.048402502270625,0.3868414756475694,0.6165858004911638,0.0003581747249027156,0.0002502092965535052,1.4166873417175632,0.5368042724972067
1.7685213702680915,0.5166608537400551,0.4468560231303362,0.000615130768815586,1.7988116565947898e-05,1.233929445731285,0.39863822396525317
1.9689243743754536,0.43972693248420647,0.4553428475810592,0.00017924432418414682,1.3689715069875596e-05,1.3451369799984627,0.4707636004871556
2.0184444148030782,0.40915871714088575,0.5255325618398402,0.0002718435102639471,8.360518791850069e-05,1.4188486625555048,0.5103507841733188
2.1273569439840068,0.42721406441461,0.528900286409528,0.0007803523917814026,0.00030397593880993057,1.5065683141023198,0.5240605980409102
1.9439997561926623,0.408732733868894,0.6036609968357297,7.739079714852437e-07,2.7639570410187275e-07,1.343463897474903,0.5056205863504379
2.2303352340411307,0.4404888553415927,0.6543099247960282,0.0002679216896674496,0.00020951562049198458,1.5758583616778776,0.5958986172856265
1.959667328679293,0.3543773569791064,0.5605084132925626,0.00016147583885577353,5.766994244849055e-05,1.3216302099401367,0.505165763212233
1.81010572587871,0.41406119115128553,0.5602479601173859,6.365943818722463e-05,2.2735513638294513e-05,1.2530064650311,0.4656061076731916
2.186860942050071,0.477920969266226,0.6680325356879906,4.290845759724604e-05,1.5324449141873586e-05,1.578272371922578,0.5810341471489977
2.002661979698495,0.3851538143907951,0.5545641545315815,0.00014688279879542242,5.245814242693658e-05,1.437228527017315,0.523804826968286
1.9016761876701678,0.389598478402343,0.7142568290380428,6.995182209639238e-05,2.4982793605854425e-05,1.2826505088168791,0.5259925492861879
1.8821953054524083,0.3489238906003383,0.6163752255668671,1.1231991943683183e-05,4.011425694172566e-06,1.2565848573215403,0.49147572900398295
2.111769355896149,0.44279912341110395,0.5334990490765108,0.00015387726580762262,7.356506569089483e-05,1.532088164863312,0.5390368250203263
2.0927473892442796,0.3988907269673251,0.655615297454206,0.00025032050061915,1.6749788224523776e-05,1.4704486066397253,0.555457982325009
1.8008317726551972,0.3501282260859234,0.5136433698292784,0.00015350326253731338,5.482259376332621e-05,1.188604283266579,0.43707481991422126
1.9310574519662491,0.3622940141433118,0.542355813024271,4.0951082475704226e-05,1.4625386598465795e-05,1.346314968955703,0.4876522962700404
2.136123062897148,0.3925258940272008,0.5359676897370029,0.00014315107535725068,5.112538405616096e-05,1.50505800806308,0.538729364386309
1.827798330869691,0.5309374514880814,0.4356474390247866,3.4460346525255754e-05,1.230726661616277e-05,1.3337287669962972,0.4437942995736072
2.0105525719100457,0.35661483026659446,0.5072243656204611,4.062830931954586e-05,1.451011047126638e-05,1.4043074350404754,0.5047535421304605
2.009607886793496,0.3974974423617616,0.5849293970735422,2.0934341914591312e-05,7.476550683782612e-06,1.4068102050865476,0.5258167562521119
1.9203930059391712,0.357976639753297,0.5109214057251519,8.140347729557185e-05,2.907267046270423e-05,1.3310268455024814,0.4772335020794055
2.0332364749071012,0.4606093131639444,0.6544368410397081,8.405545896463806e-05,7.734116420299308e-06,1.4686935496619933,0.5563081486082206
1.9871640334516574,0.3882948198613238,0.46462985513129595,8.348139752181182e-05,2.981478482921851e-05,1.2957381338285643,0.4645308575419328
1.9337632852870696,0.6243704412342628,0.4436868362939244,8.445967683128329e-05,3.0164170296886894e-05,1.4969024868087892,0.47932623761354703
1.9112353307913459,0.37169782343208174,0.5246069342801333,0.0002488263048522121,8.886653744721862e-05,1.3244541946176993,0.4904805693110203
1.8937290589856315,0.612361804169705,0.5477551647559936,9.28209659364576e-05,2.8191020266077338e-05,1.4903811815142654,0.48329919720145015
2.032435139087092,0.5208311840418616,0.5562832902013278,0.00037450159509813116,2.7486310520519197e-05,1.5798704768246319,0.532559963824079
1.9274826721348135,0.5651999103234631,0.48401079328786195,0.00027213200428422013,9.719000153007862e-05,1.5376515344949595,0.5065762403008672
1.8754866531693477,0.41640221704677194,0.47015114641783734,0.0002984351516119865,0.00010658398271856662,1.3883046016065128,0.48321980213077725
2.0418806999171557,0.3985371462263264,0.594541310868568,0.00024852952286575914,8.876054388062826e-05,1.3816230711903208,0.5268565355498992
1.8909374222065987,0.36467379137973044,0.6204535926099244,0.00011514687372220499,4.112388347221607e-05,1.3080771806912896,0.5027459045317272
2.061246068811981,0.4734309807012494,0.8589098745636635,2.1280544020774172e-05,7.600194293133633e-06,1.5356350384495359,0.6342979578588057
