alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
2.5550596472973264,1.644307411754258,5.306879706497065,1.0000687730309274,2.00071408542952,0.6069778144540958,1.3145374508182768
1.867090136420112,1.2503903711565012,1.2970274949447624,1.0006446631716477,2.0013187615657118,0.41827088320475403,0.48596309121169756
2.6858765061277,1.0379627772654272,6.518485988200825,1.0001312377027145,2.0012244999975097,0.431576481918237,1.5281725683062273
1.8590488913900747,2.274779331803143,1.0058704857696752,1.0001642527490109,2.0002053159362636,0.5561422696631967,0.37178302933936774
1.4479881334275424,0.8265916846719644,0.9696008874881784,1.0006602169510126,2.0000051251675477,0.2145004184735705,0.30062118189686743
1.174756179666029,0.9319450956328389,1.250347001965167,1.0001097559941476,2.0001581313355135,0.22819500294876213,0.3166715663072698
2.134393231772884,1.635946024923723,1.9594100732393205,1.0008536179099132,2.000986533617174,0.454800481017547,0.6039062561695607
1.3993481366772793,1.3425008584776998,1.4028817700757519,1.0000672219502769,2.0001108122993783,0.33109383455207897,0.3669460972471746
2.1222576295831495,1.6574448349715727,2.0206076604090697,1.0001407188131268,2.0002738177468977,0.4658282254118314,0.6513123251098126
1.9280307814292386,1.3857566980338902,1.422605513275317,1.000210617993097,2.000144700367489,0.43947981690824556,0.5087610169216213
1.6823755640788471,1.1802928969469835,1.9353095087866665,1.0000251012789283,2.00002833308142,0.34624568830798785,0.5737411388509362
1.9519071561255235,1.1862865434100534,14.63618915741695,1.0003103651680785,2.000872741326572,0.397337675573661,2.9876577860018343
1.563724607195998,2.366961315541387,0.816732158499425,1.0006940189449325,2.000567579023699,0.4699624858818096,0.3272811147679538
2.1146598709252995,1.3133887487053337,2.1409052117126746,1.0015938042598285,2.0019922553247858,0.44965712971400623,0.7659258727047937
1.1836463455773933,0.8621229036678587,1.787103153164512,1.000109657461494,2.000102552979562,0.19842621721340206,0.445529913156405
2.057886406207708,1.268315246548257,1.2796558907854196,1.0002472122200405,2.0004251194660467,0.3818079950664932,0.49628103074499846
1.7800329996760158,1.247503675712431,7.804924925562429,1.0000727341604791,2.0000909177005988,0.4001854229421825,1.7181617296964649
3.4733514815353037,1.536951653137488,2.10045246400247,1.0009179489124698,2.000337031853256,0.730088371258169,1.013146002793132
1.1629189142422547,0.8349646306259559,2.0485286604252493,1.0003388520528675,2.0005035634317365,0.21383725161137648,0.48864967925941877
2.9769067266585405,6.929223579890376,1.7236298970160955,1.0003780274284115,2.0004725342855147,1.4696762136090495,0.7691484672566157
1.5712627476896517,0.8675334924448359,3.2246994347231137,1.0000684914843676,2.0000856143554593,0.27366064533359646,0.7192799824776175
