alpha0,alpha1,alpha2,mu1,mu2,sigma1,sigma2
1.7512511573521712,1.3623851039422372,4.741824533288713,1.0001639574376502,2.0002049467970626,0.41587865774992056,1.1660425372821148
1.9954727001316555,2.0117582669495917,1.256808870170722,1.000078769691455,2.0000984621143187,0.542638385226032,0.5271972934025069
2.217620690685516,2.4542400123340187,1.5292390198242867,1.0004892287216485,2.0006115359020606,0.6196800176828605,0.5328288934911437
1.7689401782566707,1.09038967770134,1.0489405922106345,1.000405874116649,2.00048518915541,0.330114763057373,0.41033005210060364
1.4581178846912277,1.5199291439669733,1.3223649725169342,1.0001610740850697,2.000095513864035,0.3748375147115968,0.4200467534308759
1.555711289509507,1.3007713356460626,1.146834540914306,1.0001689730402903,2.0001049285210253,0.375983365906727,0.3953953325304534
2.204213385731178,1.043919792461605,3.5317763433302116,1.0005010756661692,2.000536109263071,0.40564386388658963,0.9591737939455108
1.754082908327492,1.5665194244735456,1.1103760465730306,1.0001981766242247,2.0002477207802807,0.4633487573582093,0.4139520968461715
1.4188498619658523,1.4329172916128863,1.1479073436411125,1.0000027793666832,2.000003474208354,0.3897261374163015,0.389221692706621
1.7198205085638714,0.8317242489677034,1.5630373114655771,1.0000803858587535,2.0000483838760705,0.293540077915234,0.42554817346809476
1.4115909061498824,1.0151343555708756,1.4278452994067798,1.0003344279984054,2.000418034998007,0.26456568406889397,0.3850006960637503
1.4829835828309832,1.0113066473253374,2.0100577503178876,1.0000984290080575,2.0001374862905386,0.2743163996534974,0.47971834256976165
1.8212059498814142,1.322241515429528,3.23399269560499,1.0000232356222718,2.0000290445278397,0.3990566789644158,0.8073552945018436
1.6018178533657708,1.2657423277633204,1.9006522534013703,1.0000747150299227,2.0000933937874033,0.3528285559765963,0.5235376968409717
2.004252280230395,1.7489613853774715,1.6372854496852431,1.0000436096881453,2.000258924629874,0.5449095129885714,0.608552012631369
1.3157261381525764,2.670510795199802,1.1560450173810886,1.0002077228973172,2.0002756215405415,0.5103968938145034,0.35184402282634925
1.4365876573426697,2.9042940399319757,1.0568585592398623,1.0001143419627916,2.0001429274534894,0.5302799211178969,0.3077178468539692
1.8117494418371896,0.9668874782173638,3.286503540397807,1.0007191878323731,2.0008989847904664,0.3184685899473068,0.7203550518999157
1.561919386415924,5.007958340473618,1.4513820626609886,1.0000920313719859,2.0001150392149825,0.8595438696566091,0.4021777097824191
2.110486237315581,1.8349786775517085,1.4495742192948295,1.000117487491209,2.0000741473431636,0.5196907387632398,0.5601988468169183
2.3041640942495354,1.4036044570345318,3.838414465764518,1.000389640525946,2.000385185992868,0.4765892296156054,1.0590633330031074
1.873256796752679,1.7885985202470744,1.4903119105479563,1.0001548541653547,2.000193567706693,0.4973015252758657,0.47365046242931375
